Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Congo, Rep.",COG,20,19.96,20.04,20.03,19.94,19.8,18.61,17.49,16.52,16.1,13.95,11.89,10,10.01,9.95,9.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Costa Rica,CRI,5.08,5.92,6.33,6.56,6.39,6.57,5.74,4.49,4.78,7.71,7.17,10.14,9.78,8.77,9.06,9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cote d'Ivoire,CIV,4.52,4.71,4.96,5.18,5.36,5.51,5.61,5.71,5.88,6.41,6.71,6.96,7.22,4.25,3.65,3.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Croatia,HRV,16.06,15.82,15.05,13.92,13.66,12.6,11.13,9.91,8.53,9.2,11.62,13.68,15.94,17.25,17.29,16.18
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cuba,CUB,5.45,4.08,3.31,2.33,1.85,1.95,1.91,1.79,1.58,1.67,2.5,3.18,3.46,3.29,2.7,2.4
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cyprus,CYP,4.97,3.98,3.3,4.14,4.33,5.3,4.54,3.92,3.66,5.36,6.26,7.86,11.8,15.87,16.09,14.91
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Czech Republic,CZE,8.76,7.99,7.02,7.54,8.21,7.93,7.15,5.32,4.39,6.66,7.28,6.71,6.98,6.95,6.11,5.05
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Denmark,DNK,4.48,4.16,4.27,5.4,5.2,4.83,3.9,3.8,3.68,6.41,7.75,7.77,7.8,7.38,6.93,6.28
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Djibouti,DJI,11.66,11.63,11.69,11.69,11.62,11.52,11.34,11.17,11.1,11.46,11.52,11.51,11.52,11.54,11.45,11.39
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Dominican Republic,DOM,6.43,7.26,6.78,6.94,6.3,6.59,5.66,5.16,4.76,5.47,5.21,6.09,6.72,7.35,6.72,7.61
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ecuador,ECU,4.8,4.25,4.95,5.66,5,3.78,3.55,3.14,3.92,4.61,4.09,3.46,3.24,3.08,3.48,3.62
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Egypt, Arab Rep.",EGY,8.98,9.26,10.01,11.01,10.32,11.2,10.49,8.8,8.52,9.09,8.76,11.85,12.6,13.15,13.11,13.05
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,El Salvador,SLV,6.96,6.96,5.73,6.26,6.05,7.22,6.57,6.41,5.88,7.33,4.89,4.3,3.84,3.69,4.15,4
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Equatorial Guinea,GNQ,8.54,8.52,8.57,8.56,8.51,8.42,8.26,8.12,8.06,8.37,8.42,8.42,8.43,8.44,8.36,8.31
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Eritrea,ERI,6.87,6.85,6.89,6.89,6.84,6.76,6.62,6.5,6.44,6.72,6.76,6.76,6.77,6.78,6.71,6.66
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Estonia,EST,13.36,13.13,10.03,11.29,10.25,8.03,5.92,4.59,5.46,13.55,16.71,12.33,10.02,8.63,7.35,6.19
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ethiopia,ETH,3.49,3.28,3.11,2.92,2.71,2.5,2.39,2.29,2.24,2.35,2.34,2.3,2.28,2.25,2.22,2.2
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Fiji,FJI,3.96,3.95,3.98,3.97,3.94,3.89,3.87,3.87,3.91,4.2,4.32,4.41,4.42,4.44,4.39,4.36
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Finland,FIN,11.13,10.29,10.42,10.47,10.36,8.38,7.72,6.85,6.37,8.25,8.39,7.78,7.69,8.19,8.66,9.38
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,France,FRA,10.22,8.61,8.7,8.31,8.91,8.49,8.45,7.66,7.06,8.74,8.87,8.81,9.4,9.92,10.29,10.35
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,French Polynesia,PYF,11.57,11.67,11.71,11.64,11.62,11.62,11.69,11.74,11.82,11.57,11.58,11.67,11.71,11.77,11.92,12.06
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Gabon,GAB,17.39,17.29,17.29,17.22,17.08,16.91,17.37,17.84,18.44,19.59,20.39,20.38,20.4,20.41,20.3,20.22
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Gambia, The",GMB,9.53,9.51,9.56,9.56,9.5,9.41,9.26,9.12,9.05,9.36,9.41,9.41,9.42,9.43,9.35,9.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Georgia,GEO,10.82,11.16,12.59,11.51,12.62,13.81,13.57,13.28,17.87,20.71,20.2,19.63,19.65,19.42,17.44,16.51
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Germany,DEU,7.92,7.77,8.48,9.78,10.73,11.17,10.25,8.66,7.53,7.74,6.97,5.82,5.38,5.23,4.98,4.62
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ghana,GHA,10.36,9.26,8.3,7.34,6.4,5.5,4.64,4.69,4.79,5.14,5.32,5.62,5.93,6.26,6.52,6.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Greece,GRC,11.25,10.46,9.98,9.41,10.31,9.99,9.01,8.4,7.76,9.62,12.71,17.87,24.44,27.47,26.49,24.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guam,GUM,15.32,13.21,11.39,9.44,7.7,7,7.4,8.3,8.95,9.3,8.2,13.3,12.2,11.5,7.6,6.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guatemala,GTM,2.8,2.78,2.81,2.81,2.97,3.02,3.02,3.03,3.08,3.36,3.5,3.12,2.77,3.02,2.72,2.51
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guinea,GIN,4.53,4.52,4.55,4.55,4.51,4.45,4.35,4.25,4.21,4.42,4.45,4.45,4.45,4.46,4.41,4.38
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guinea-Bissau,GNB,3.16,3.14,3.17,3.17,3.13,3.08,2.98,2.9,2.86,3.05,3.08,3.08,3.08,3.09,3.04,3.01
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guyana,GUY,11.84,11.79,11.81,11.61,11.34,11.06,10.7,10.84,11.05,11.69,12.05,12.35,12.67,12.99,13.21,13.46
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Haiti,HTI,8.22,9.31,10.54,11.8,13.06,14.33,15.54,16.8,16.06,15.9,15.34,14.7,14.1,14.12,14.02,13.95
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Honduras,HND,3.92,4,4.02,5.3,5.99,4.91,3.58,3.21,3.16,3.29,4.12,4.48,3.75,5.65,7.08,6.15
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Hong Kong SAR, China",HKG,4.92,5.09,7.28,7.86,6.74,5.58,4.77,4.01,3.56,5.26,4.31,3.42,3.29,3.4,3.3,3.32
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Hungary,HUN,6.56,5.67,5.61,5.79,5.83,7.19,7.49,7.41,7.82,10.03,11.17,11.03,11,10.18,7.73,6.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Iceland,ISL,1.94,1.87,2.99,4,4.03,2.55,2.83,2.25,2.95,7.22,7.56,7.03,6,5.38,4.9,3.98
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,India,IND,5.75,5.73,5.77,5.77,5.72,5.65,5.52,5.41,5.36,5.61,5.65,5.65,5.66,5.67,5.6,5.56
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Indonesia,IDN,6.08,6.08,6.6,6.66,7.3,7.95,7.55,8.06,7.21,6.11,5.61,5.15,4.47,4.34,4.05,4.51
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Iran, Islamic Rep.",IRN,11.48,12.09,12.8,11.54,10.3,12.1,11.2,10.6,10.48,11.97,13.52,12.45,12.63,10.44,10.57,11.06
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Iraq,IRQ,9.04,9.02,9.07,9.06,9.01,8.93,8.78,8.65,8.4,8.49,8.34,8.15,7.97,9.27,10.59,10.72
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ireland,IRL,4.32,3.68,4.22,4.48,4.49,4.34,4.42,4.98,6.77,12.61,14.53,15.35,15.45,13.74,11.86,9.91
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Israel,ISR,11.1,11.81,12.89,13.51,13.03,11.34,10.71,9.38,7.7,9.53,8.48,7.14,6.86,6.21,5.89,5.25
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Italy,ITA,10.84,9.6,9.21,8.87,7.87,7.73,6.78,6.08,6.72,7.75,8.36,8.36,10.66,12.15,12.68,11.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jamaica,JAM,15.54,14.93,14.19,11.74,11.44,11.26,10.33,9.75,10.33,11.36,12.37,12.7,13.93,15.25,13.74,13.51
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Japan,JPN,4.7,5,5.4,5.3,4.7,4.4,4.1,3.9,4,5.1,5.1,4.52,4.3,4,3.6,3.4
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jordan,JOR,13.7,14.7,15.3,14.5,14.67,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kazakhstan,KAZ,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kenya,KEN,2.93,2.91,2.94,2.94,2.91,2.86,2.77,2.69,2.66,2.83,2.86,2.86,2.86,2.87,2.82,2.8
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,2.97,2.96,2.99,2.99,2.95,2.9,2.8,2.72,2.69,2.87,2.9,2.9,2.9,2.91,2.86,2.83
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Rep.",KOR,4.4,4,3.3,3.6,3.7,3.7,3.5,3.2,3.2,3.6,3.7,3.4,3.2,3.1,3.5,3.55
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kuwait,KWT,0.8,0.8,1.1,1.3,1.7,1.49,1.3,1.5,1.75,1.64,1.82,2.07,2.3,2.56,2.9,2.2
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kyrgyz Republic,KGZ,7.54,7.84,12.55,9.92,8.53,8.11,8.27,8.1,8.22,8.41,8.64,8.53,8.43,8.33,8.05,7.56
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lao PDR,LAO,1.95,1.82,1.73,1.62,1.49,1.35,1.15,0.99,0.85,0.81,0.71,0.71,0.71,0.71,0.7,0.69
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Latvia,LVA,14.21,13.82,13.83,12.06,11.71,10.03,7.03,6.05,7.74,17.52,19.48,16.21,15.05,11.87,10.85,9.87
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lebanon,LBN,8.31,8.18,8.12,8.01,7.85,8.27,8.62,8.98,7.45,6.36,6.4,6.39,6.4,6.41,6.35,6.31
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lesotho,LSO,35.27,34.35,33.58,32.72,31.77,30.78,29.69,28.65,27.76,27.5,26.81,26.04,25.3,24.58,24.47,24.4
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liberia,LBR,2.32,2.31,2.33,2.33,2.3,2.27,2.19,2.13,2.11,2.24,2.27,2.24,2.21,2.19,2.13,2.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Libya,LBY,19.19,19.16,19.23,19.23,19.14,19.02,18.8,18.6,18.51,18.95,19.03,19.02,19.03,19.05,18.94,18.87
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lithuania,LTU,15.93,16.84,13.01,12.88,10.68,8.33,5.78,4.25,5.83,13.79,17.81,15.39,13.37,11.77,10.7,9.12
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Luxembourg,LUX,2.35,1.81,2.62,3.68,5.11,4.49,4.73,4.07,5.06,5.12,4.36,4.9,5.14,5.85,5.85,6.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Macao SAR, China",MAC,6.8,6.4,6.3,6,4.9,4.1,3.8,3.2,3,3.58,2.84,2.56,1.97,1.82,1.7,1.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,North Macedonia,MKD,32.2,30.52,31.94,36.69,37.16,37.25,36.03,34.93,33.76,32.18,32.02,31.38,31.02,29,28.03,26.07
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Madagascar,MDG,5.8,5.35,5.2,5.01,3.72,2.62,2.84,3.06,3.34,3.88,4.28,2.02,0.6,0.94,1.33,1.79
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malawi,MWI,6.03,6.01,6.05,6.05,6,5.93,5.81,5.7,5.65,5.89,5.94,5.93,5.94,5.95,5.89,5.85
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malaysia,MYS,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.34,3.69,3.25,3.05,3.04,3.11,2.88,3.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Maldives,MDV,1.97,2.66,3.48,4.39,5.36,6.38,7.39,8.47,9.71,11.7,10.28,8.86,7.57,6.37,5.21,5.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mali,MLI,5.33,6.1,6.97,7.86,8.75,9.76,10.72,11.71,10.23,9.28,8.07,6.9,6.62,6.35,6.38,7.73
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malta,MLT,6.32,7.11,6.9,7.49,7.32,6.92,6.8,6.47,5.98,6.89,6.85,6.38,6.2,6.11,5.73,5.38
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritania,MRT,9.98,9.96,10,10,9.94,9.86,9.7,9.57,9.51,9.81,9.86,9.86,9.87,10.04,10.12,10.22
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mauritius,MUS,9.24,9.14,8.21,8.3,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mexico,MEX,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Moldova,MDA,8.46,7.29,6.8,7.95,8.17,7.29,7.38,5.07,3.98,6.4,7.45,6.68,5.58,5.1,3.86,3.69
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mongolia,MNG,6.18,6.16,6.2,6.8,6.96,7.09,7.14,7.2,5.57,5.86,6.55,4.77,3.91,4.23,4.8,4.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Montenegro,MNE,30.58,30.53,30.64,30.63,30.5,30.31,24.51,19.4,17.15,19.09,19.65,19.67,19.97,19.5,18,17.54
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Morocco,MAR,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mozambique,MOZ,2.85,2.88,2.95,3,3.01,3.01,2.97,2.94,2.95,3.17,3.25,3.3,3.35,3.41,3.41,3.43
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Myanmar,MMR,0.82,0.82,0.83,0.83,0.82,0.79,0.75,0.72,0.71,0.78,0.79,0.79,0.79,0.8,0.78,0.77
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Namibia,NAM,20.3,20.72,21.25,21.71,22.09,21.98,21.76,21.56,21.48,21.99,22.1,19.33,16.77,19.03,18.52,20.89
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nepal,NPL,1.8,1.75,1.73,1.69,1.63,1.56,1.47,1.38,1.33,1.64,1.88,2.11,2.36,2.63,2.85,3.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Netherlands,NLD,2.73,2.12,2.55,3.59,4.65,5.87,5,4.15,3.65,4.35,4.99,4.98,5.82,7.24,7.42,6.87
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Caledonia,NCL,17.51,17.24,16.89,16.57,16.31,15.92,15.59,15.26,14.79,13.97,14.03,14.18,14.27,14.38,14.59,14.75
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,New Zealand,NZL,6.13,5.43,5.28,4.75,4.01,3.81,3.86,3.66,4.17,6.12,6.56,6.49,6.93,5.77,5.37,5.35
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nicaragua,NIC,7.58,7.55,7.6,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.45,5.21,5.28,4.52,4.7
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Niger,NER,1.48,1.47,1.86,2.28,2.69,3.1,2.33,1.7,1.22,0.91,0.58,0.32,2.18,1.22,0.52,0.52
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Nigeria,NGA,3.83,3.82,3.85,3.84,3.81,3.77,3.69,3.62,3.59,3.75,3.77,3.77,3.74,3.7,4.56,4.31
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Norway,NOR,3.46,3.74,4.02,4.22,4.26,4.38,3.4,2.49,2.55,3.1,3.52,3.22,3.12,3.42,3.48,4.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Oman,OMN,3.49,3.55,3.59,3.63,3.71,3.8,3.94,4.08,4.14,3.84,3.71,3.64,3.52,3.42,3.37,3.32
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Pakistan,PAK,0.63,0.63,0.64,0.64,0.63,0.61,0.58,0.4,0.42,0.54,0.65,0.8,1.7,2.95,1.83,3.57
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Panama,PAN,3.79,3.78,3.81,3.81,3.77,3.71,3.61,3.52,3.48,3.68,3.71,2.31,2.39,2.3,2.72,3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Papua New Guinea,PNG,2.92,2.81,2.75,2.66,2.54,2.41,2.25,2.11,2,2.06,2,2.62,2.63,2.63,2.59,2.56
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Paraguay,PRY,9.36,9.33,9.39,6.81,6.51,4.83,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.39,5.03,4.56
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Peru,PER,5.78,5.76,5.8,4.79,4.9,4.86,4.26,3.92,3.82,3.73,3.3,3.27,2.94,3.21,2.85,2.92
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Philippines,PHL,3.71,3.7,3.63,3.53,3.55,3.8,4.05,3.43,3.72,3.86,3.61,3.59,3.5,3.5,3.6,3.07
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Poland,POL,16.31,18.37,19.9,19.37,19.07,17.75,13.84,9.6,7.12,8.17,9.64,9.63,10.09,10.33,8.99,7.5
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Portugal,PRT,3.81,3.83,4.5,6.13,6.32,7.58,7.65,7.96,7.55,9.43,10.77,12.68,15.53,16.18,13.89,12.44
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Puerto Rico,PRI,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15,16.1,15.7,14.5,14.3,13.9,12
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Qatar,QAT,0.57,0.6,0.62,0.65,0.71,0.77,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Romania,ROU,6.97,6.56,8.11,6.95,7.72,7.17,7.27,6.41,5.79,6.86,6.96,7.18,6.79,7.1,6.8,6.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Russian Federation,RUS,10.58,8.98,7.88,8.21,7.76,7.12,7.06,6,6.21,8.3,7.37,6.54,5.44,5.46,5.16,5.57
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Rwanda,RWA,0.77,0.82,0.89,0.92,0.93,0.93,0.9,0.88,0.88,1.02,1.07,1.1,1.14,1.18,1.17,1.14
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Samoa,WSM,4.64,4.96,5.07,5.15,5.19,5.2,5.17,5.15,5.18,5.48,5.6,5.68,8.75,8.79,8.72,8.66
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sao Tome and Principe,STP,14.4,15.73,17.63,16.36,16.12,16.47,16.65,15.89,15.26,15.12,14.64,14.1,13.59,13.6,13.52,13.46
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Saudi Arabia,SAU,4.57,4.62,5.27,5.56,5.82,6.05,6.25,5.73,5.08,5.38,5.55,5.77,5.52,5.57,5.72,5.59
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Senegal,SEN,5.64,5.62,5.65,6.7,7.79,8.92,10.03,9.89,9.85,10.25,10.34,10.36,9.42,8.53,7.61,6.76
